SURVEY_YEAR,REGION,SIZE1,ABUN_MAT_MALE,ABUN_IMM_MALE,TOTAL_ABUN
2019,NBS,17,0,14215912.48,14215912.48
2019,NBS,18,0,2591502.884,2591502.884
2019,NBS,19,0,859218.6176,859218.6176
2019,NBS,20,0,1944982.351,1944982.351
2019,NBS,21,0,4428591.008,4428591.008
2019,NBS,22,0,8178379.732,8178379.732
2019,NBS,23,0,13178296.88,13178296.88
2019,NBS,24,0,9190763.467,9190763.467
2019,NBS,25,0,4422132.823,4422132.823
2019,NBS,26,0,5054794.529,5054794.529
2019,NBS,27,0,10187899.89,10187899.89
2019,NBS,28,0,16065045.9,16065045.9
2019,NBS,29,0,26850188.35,26850188.35
2019,NBS,30,0,34764716.51,34764716.51
2019,NBS,31,848769.9893,39772781.01,40621551
2019,NBS,32,924746.618,39867145.76,40791892.38
2019,NBS,33,961686.0836,38143643.32,39105329.4
2019,NBS,34,875666.2371,31953901.71,32829567.95
2019,NBS,35,710012.2299,23836778.9,24546791.13
2019,NBS,36,898412.5524,27749425.66,28647838.21
2019,NBS,37,1265289.954,35955447.33,37220737.28
2019,NBS,38,1612392.284,42154291.7,43766683.98
2019,NBS,39,1646594.557,39605382.27,41251976.83
2019,NBS,40,1774131.791,39259960.75,41034092.54
2019,NBS,41,1683596.82,34276662.51,35960259.33
2019,NBS,42,1851202.786,34674553.36,36525756.15
2019,NBS,43,2695039.841,46442813.26,49137853.1
2019,NBS,44,3454956.069,54776251.34,58231207.41
2019,NBS,45,3731702.496,54431868.15,58163570.65
2019,NBS,46,4217196.772,56593498.39,60810695.16
2019,NBS,47,6072739.023,74976254.69,81048993.71
2019,NBS,48,7619501.251,86549012.7,94168513.95
2019,NBS,49,9792413.245,102334425.3,112126838.5
2019,NBS,50,8273269.038,79543668.84,87816937.88
2019,NBS,51,9966286.746,88157303.59,98123590.34
2019,NBS,52,7673975.13,62451339.24,70125314.37
2019,NBS,53,9858806.116,73814578.35,83673384.47
2019,NBS,54,9010481.773,62067217.86,71077699.63
2019,NBS,55,9512746.842,60286025.7,69798772.54
2019,NBS,56,12354217.09,72031488.99,84385706.08
2019,NBS,57,8299364.486,44519312.68,52818677.17
2019,NBS,58,10661915.55,52618116.69,63280032.24
2019,NBS,59,10131203.88,45999971.79,56131175.67
2019,NBS,60,7563586.45,31595172.75,39158759.2
2019,NBS,61,7050014.2,27094391.37,34144405.57
2019,NBS,62,7820327.989,27650998.89,35471326.88
2019,NBS,63,8147728.647,26504454.02,34652182.67
2019,NBS,64,8287456.68,24802760.85,33090217.53
2019,NBS,65,4422519.507,12177130.5,16599650.01
2019,NBS,66,6550261.462,16593205.35,23143466.81
2019,NBS,67,9026988.795,21038317.47,30065306.27
2019,NBS,68,5682210.402,12183774.73,17865985.13
2019,NBS,69,6025108.476,11885730.23,17910838.71
2019,NBS,70,5065260.773,9193042.252,14258303.03
2019,NBS,71,5943262.945,9923819.15,15867082.1
2019,NBS,72,3768548.291,5789278.333,9557826.624
2019,NBS,73,6657872.254,9409840.277,16067712.53
2019,NBS,74,3821641.194,4969276.384,8790917.578
2019,NBS,75,4170390.655,4989033.615,9159424.27
2019,NBS,76,7544220.526,8303295.903,15847516.43
2019,NBS,77,4784097.36,4844317.488,9628414.848
2019,NBS,78,5318710.665,4954905.812,10273616.48
2019,NBS,79,4405863.92,3776213.722,8182077.642
2019,NBS,80,3023212.616,2383914.234,5407126.85
2019,NBS,81,2074101.001,1504694.333,3578795.334
2019,NBS,82,4549980.578,3036857.235,7586837.813
2019,NBS,83,3421189.753,2100818.071,5522007.824
2019,NBS,84,1910568.577,1079370.045,2989938.622
2019,NBS,85,1461650.392,759709.727,2221360.119
2019,NBS,86,1279667.473,611924.3841,1891591.857
2019,NBS,87,1322135.299,581665.0608,1903800.36
2019,NBS,88,1361670.57,551144.626,1912815.196
2019,NBS,89,2418129.381,900470.5395,3318599.921
2019,NBS,90,736710.8365,252396.5892,989107.4257
2019,NBS,91,746135.8506,235180.2134,981316.064
2019,NBS,92,1001850.502,290524.1515,1292374.654
2019,NBS,93,567045.6254,151284.2702,718329.8956
2019,NBS,94,1681207.936,412661.2129,2093869.149
2019,NBS,95,127177.0011,28719.52467,155896.5258
2019,NBS,96,758653.7085,157619.0486,916272.7571
2019,NBS,97,811043.9125,155026.4972,966070.4097
2019,NBS,98,656742.5154,115492.3308,772234.8462
2019,NBS,99,396299.7564,64117.74919,460417.5056
2019,NBS,100,73313.76756,10912.80639,84226.57395
2019,NBS,101,271059.1785,37120.30008,308179.4786
2019,NBS,102,137296.6344,17298.311,154594.9454
2019,NBS,103,71743.42889,8316.151407,80059.5803
2019,NBS,104,254101.3593,27098.40288,281199.7622
2019,NBS,105,141392.1696,13872.62077,155264.7904
2019,NBS,106,258759.8987,23357.51181,282117.4105
2019,NBS,107,196053.8632,16281.7641,212335.6273
2019,NBS,108,26244.51878,2005.215793,28249.73457
2019,NBS,109,53322.57396,3748.263004,57070.83696
2019,NBS,110,0,0,0
2019,NBS,111,0,0,0
2019,NBS,112,0,0,0
2019,NBS,113,49053.70882,2470.452996,51524.16182
2019,NBS,114,121117.4957,5611.87615,126729.3719
2019,NBS,115,27368.73675,1166.681728,28535.41848
2019,NBS,116,0,0,0
2019,NBS,117,0,0,0
2019,NBS,118,0,0,0
2019,NBS,119,0,0,0
2019,NBS,120,0,0,0
2019,NBS,121,0,0,0
2019,NBS,122,0,0,0
2019,NBS,123,0,0,0
2019,NBS,124,0,0,0
2019,NBS,125,0,0,0
2019,NBS,126,0,0,0
2019,NBS,127,0,0,0
2019,NBS,128,0,0,0
2019,NBS,129,0,0,0
2019,NBS,130,0,0,0
2019,NBS,131,0,0,0
2019,NBS,132,0,0,0
2019,NBS,133,0,0,0
2019,NBS,134,0,0,0
2019,NBS,135,0,0,0
2019,NBS,136,0,0,0
2019,NBS,137,0,0,0
2019,NBS,138,0,0,0
2019,NBS,139,0,0,0
2019,NBS,140,0,0,0
2019,NBS,141,0,0,0
2019,NBS,142,0,0,0
2019,NBS,143,0,0,0
2019,NBS,144,0,0,0
2019,NBS,145,0,0,0
2019,NBS,146,0,0,0
2019,NBS,147,0,0,0
2019,NBS,148,0,0,0
2019,NBS,149,0,0,0
2019,NBS,150,0,0,0
2019,NBS,151,0,0,0
2019,NBS,152,0,0,0
2019,NBS,153,0,0,0
2019,NBS,154,0,0,0
2019,NBS,155,0,0,0
2019,NBS,156,0,0,0
2019,NBS,157,0,0,0
2019,NBS,158,0,0,0
2019,NBS,159,0,0,0
2019,NBS,160,0,0,0
2019,NBS,161,0,0,0
2019,NBS,162,0,0,0
2019,NBS,163,0,0,0
2019,NBS,164,0,0,0
2019,NBS,165,0,0,0
2019,NBS,166,0,0,0
2019,NBS,167,0,0,0
2019,NBS,168,0,0,0
2019,NBS,169,0,0,0
2019,NBS,170,0,0,0
2019,NBS,171,0,0,0
2019,NBS,172,0,0,0
2019,NBS,173,0,0,0
2019,NBS,174,0,0,0
2019,NBS,175,0,0,0
2019,NBS,176,0,0,0
2019,NBS,177,0,0,0
2019,NBS,178,0,0,0
2019,NBS,179,0,0,0
2019,NBS,180,0,0,0
2019,NBS,181,0,0,0
2019,NBS,182,0,0,0
2019,NBS,183,0,0,0
2019,NBS,184,0,0,0
2019,NBS,185,0,0,0
2019,NBS,186,0,0,0
2019,NBS,187,0,0,0
2019,NBS,188,0,0,0
2019,NBS,189,0,0,0
2019,NBS,190,0,0,0
2019,NBS,191,0,0,0
2019,NBS,192,0,0,0
2019,NBS,193,0,0,0
2019,NBS,194,0,0,0
2019,NBS,195,0,0,0
2019,NBS,196,0,0,0
2019,NBS,197,0,0,0
2019,NBS,198,0,0,0
2019,NBS,199,0,0,0
2019,NBS,200,0,0,0
2019,NBS,201,0,0,0
2019,NBS,202,0,0,0
2019,NBS,203,0,0,0
2019,NBS,204,0,0,0
2019,NBS,205,0,0,0
2019,NBS,206,0,0,0
2019,NBS,207,0,0,0
2019,NBS,208,0,0,0
2019,NBS,209,0,0,0
2019,NBS,210,0,0,0
2019,NBS,211,0,0,0
2019,NBS,212,0,0,0
2019,NBS,213,0,0,0
2019,NBS,214,0,0,0
2019,NBS,215,0,0,0
2019,NBS,216,0,0,0
2019,NBS,217,0,0,0
2019,NBS,218,0,0,0
2019,NBS,219,0,0,0
2019,NBS,220,0,0,0
2019,NBS,221,0,0,0
2019,NBS,222,0,0,0
2019,NBS,223,0,0,0
2019,NBS,224,0,0,0
2019,NBS,225,0,0,0
2019,NBS,226,0,0,0
2019,NBS,227,0,0,0
2019,NBS,228,0,0,0
2019,NBS,229,0,0,0
2019,NBS,230,0,0,0
2019,NBS,231,0,0,0
2019,NBS,232,0,0,0
2019,NBS,233,0,0,0
2019,NBS,234,0,0,0
2019,NBS,235,0,0,0
2019,NBS,236,0,0,0
2019,NBS,237,0,0,0
2019,NBS,238,0,0,0
2019,NBS,239,0,0,0
2019,NBS,240,0,0,0
2019,NBS,241,0,0,0
2019,NBS,242,0,0,0
2019,NBS,243,0,0,0
2019,NBS,244,0,0,0
2019,NBS,245,0,0,0
2019,NBS,246,0,0,0
2019,NBS,247,0,0,0
2019,NBS,248,0,0,0
2019,NBS,249,0,0,0
2019,NBS,250,0,0,0
2010,EBS,0,0,0,0
2010,EBS,1,0,0,0
2010,EBS,2,0,0,0
2010,EBS,3,0,0,0
2010,EBS,4,0,0,0
2010,EBS,5,0,0,0
2010,EBS,6,0,0,0
2010,EBS,7,0,0,0
2010,EBS,8,0,0,0
2010,EBS,9,0,27094.03691,27094.03691
2010,EBS,10,0,0,0
2010,EBS,11,0,47767.21532,47767.21532
2010,EBS,12,0,67538.03622,67538.03622
2010,EBS,13,0,316943.2155,316943.2155
2010,EBS,14,0,329639.6388,329639.6388
2010,EBS,15,0,174184.3044,174184.3044
2010,EBS,16,0,436845.8625,436845.8625
2010,EBS,17,0,198176.6596,198176.6596
2010,EBS,18,0,597796.7113,597796.7113
2010,EBS,19,0,765976.5063,765976.5063
2010,EBS,20,0,1488387.003,1488387.003
2010,EBS,21,0,4549311.719,4549311.719
2010,EBS,22,0,7361909.545,7361909.545
2010,EBS,23,0,12221766.92,12221766.92
2010,EBS,24,0,13401547.27,13401547.27
2010,EBS,25,0,3128905.03,3128905.03
2010,EBS,26,0,14797407.78,14797407.78
2010,EBS,27,0,13500451.6,13500451.6
2010,EBS,28,0,21346691.75,21346691.75
2010,EBS,29,0,24240118.23,24240118.23
2010,EBS,30,0,25547696.92,25547696.92
2010,EBS,31,1577828.248,31290265.88,32868094.13
2010,EBS,32,1241256.093,22924800.49,24166056.58
2010,EBS,33,1204991.325,20726345.66,21931336.99
2010,EBS,34,1597691.38,25593303.88,27190995.26
2010,EBS,35,1353531.646,20192798.91,21546330.56
2010,EBS,36,1938043.88,26926899.96,28864943.84
2010,EBS,37,1527296.451,19762447.92,21289744.37
2010,EBS,38,2157898.794,26004176.97,28162075.76
2010,EBS,39,3598308.819,40383608.11,43981916.93
2010,EBS,40,4379552.52,45775286.29,50154838.81
2010,EBS,41,5539714.655,53924157.75,59463872.41
2010,EBS,42,7710220.423,69896819.44,77607039.86
2010,EBS,43,10695384.46,90298734.84,100994119.3
2010,EBS,44,10595677.15,83312204.56,93907881.71
2010,EBS,45,16453153.42,120482425.5,136935578.9
2010,EBS,46,15877276.95,108279245.3,124156522.3
2010,EBS,47,18080394.99,114834334.7,132914729.7
2010,EBS,48,20385187.04,120579419.9,140964606.9
2010,EBS,49,15918177.23,87689273.11,103607450.3
2010,EBS,50,15407354.44,79045263.71,94452618.15
2010,EBS,51,16940525.18,80941135.73,97881660.91
2010,EBS,52,12550457.37,55846585.05,68397042.42
2010,EBS,53,16676238.58,69108236.96,85784475.54
2010,EBS,54,12662490.46,48870354.55,61532845.01
2010,EBS,55,8434899.587,30318025.96,38752925.55
2010,EBS,56,11217691.19,37550794.36,48768485.55
2010,EBS,57,13704608.65,42724494.35,56429103
2010,EBS,58,8421222.325,24450068,32871290.33
2010,EBS,59,7525868.26,20349614.89,27875483.15
2010,EBS,60,10973049.91,27632589.31,38605639.22
2010,EBS,61,12158213.44,28514032.23,40672245.67
2010,EBS,62,10449475.65,22823277.78,33272753.43
2010,EBS,63,10929564.4,22232127.08,33161691.48
2010,EBS,64,6459637.165,12237168.27,18696805.44
2010,EBS,65,6354668.246,11211412.58,17566080.83
2010,EBS,66,7772940.303,12771662.38,20544602.68
2010,EBS,67,5368094.825,8214420.313,13582515.14
2010,EBS,68,6370905.753,9079304.204,15450209.96
2010,EBS,69,3149226.097,4179745.834,7328971.931
2010,EBS,70,5520202.51,6823319.178,12343521.69
2010,EBS,71,4838403.444,5569771.778,10408175.22
2010,EBS,72,5542897.933,5942467.95,11485365.88
2010,EBS,73,2886138.776,2881653.915,5767792.691
2010,EBS,74,6219113.409,5782927.301,12002040.71
2010,EBS,75,8001722.257,6929427.797,14931150.05
2010,EBS,76,6257990.138,5047117.557,11305107.7
2010,EBS,77,3533977.751,2654403.87,6188381.621
2010,EBS,78,6132271.522,4289623.856,10421895.38
2010,EBS,79,3821303.828,2489453.68,6310757.508
2010,EBS,80,2835064.593,1720085.693,4555150.286
2010,EBS,81,3187152.92,1800879.572,4988032.492
2010,EBS,82,3745834.591,1971174.222,5717008.813
2010,EBS,83,4850826.535,2377315.406,7228141.941
2010,EBS,84,4133023.357,1886399.031,6019422.388
2010,EBS,85,3298521.323,1402102.12,4700623.443
2010,EBS,86,2900879.256,1148377.427,4049256.683
2010,EBS,87,5438221.162,2004963.659,7443184.821
2010,EBS,88,8476707.716,2910526.066,11387233.78
2010,EBS,89,4208962.406,1345903.666,5554866.072
2010,EBS,90,3629130.91,1080777.286,4709908.196
2010,EBS,91,4832116.83,1340187.754,6172304.584
2010,EBS,92,5103538.404,1318239.289,6421777.693
2010,EBS,93,5071005.561,1219864.508,6290870.069
2010,EBS,94,5932653.584,1329110.668,7261764.252
2010,EBS,95,5512114.854,1150072.071,6662186.925
2010,EBS,96,5352304.113,1040021.279,6392325.392
2010,EBS,97,5361045.097,970164.8796,6331209.977
2010,EBS,98,5940367.384,1001161.265,6941528.649
2010,EBS,99,5332794.285,837028.4296,6169822.715
2010,EBS,100,5602812.759,819004.2058,6421816.965
2010,EBS,101,6405059.383,871962.5414,7277021.924
2010,EBS,102,5101525.446,646799.045,5748324.491
2010,EBS,103,5910213.791,697858.1401,6608071.931
2010,EBS,104,5723940.869,629439.1346,6353380.004
2010,EBS,105,5383176.304,551304.8981,5934481.202
2010,EBS,106,5586258.756,532805.7962,6119064.552
2010,EBS,107,5318809.035,472451.1767,5791260.212
2010,EBS,108,5416282.995,448062.4299,5864345.425
2010,EBS,109,5258491.525,405128.6952,5663620.22
2010,EBS,110,4928534.016,353626.0338,5282160.05
2010,EBS,111,5456048.162,364585.4326,5820633.595
2010,EBS,112,5876461.208,365705.6206,6242166.829
2010,EBS,113,5363311.979,310844.6998,5674156.679
2010,EBS,114,6424105.947,346751.0191,6770856.966
2010,EBS,115,5945571.156,298877.5382,6244448.694
2010,EBS,116,6044460.537,282977.4884,6327438.025
2010,EBS,117,4907279.488,213958.6157,5121238.104
2010,EBS,118,6009891.954,244033.9756,6253925.93
2010,EBS,119,4094347.216,154832.7921,4249180.008
2010,EBS,120,4438671.585,156324.0988,4594995.684
2010,EBS,121,4270752.738,140078.6648,4410831.403
2010,EBS,122,4290741.619,131067.3664,4421808.985
2010,EBS,123,3030552.541,86214.17427,3116766.715
2010,EBS,124,2900485.078,76846.15378,2977331.232
2010,EBS,125,2265081.102,55889.45847,2320970.56
2010,EBS,126,2239241.328,51456.67156,2290698
2010,EBS,127,2081428.589,44544.79352,2125973.383
2010,EBS,128,1431137.433,28524.06523,1459661.498
2010,EBS,129,1271348.058,23598.76026,1294946.818
2010,EBS,130,720076.8702,12447.96133,732524.8315
2010,EBS,131,394787.2281,6355.900772,401143.1289
2010,EBS,132,390746.5901,5858.735018,396605.3251
2010,EBS,133,199776.4231,2789.635988,202566.0591
2010,EBS,134,249483.715,3244.443019,252728.158
2010,EBS,135,148291.6714,1796.012496,150087.6839
2010,EBS,136,230806.4814,2603.366062,233409.8475
2010,EBS,137,231570.8047,2432.571915,234003.3766
2010,EBS,138,159757.3054,1562.921823,161320.2272
2010,EBS,139,144596.3469,1317.432868,145913.7798
2010,EBS,140,47249.31219,400.9233116,47650.2355
2010,EBS,141,61522.60177,486.1778361,62008.77961
2010,EBS,142,54224.95657,399.0748147,54624.03138
2010,EBS,143,19373.08775,132.7848717,19505.87262
2010,EBS,144,48731.82241,311.0692274,49042.89164
2010,EBS,145,0,0,0
2010,EBS,146,27310.06783,151.2016276,27461.26946
2010,EBS,147,0,0,0
2010,EBS,148,0,0,0
2010,EBS,149,0,0,0
2010,EBS,150,0,0,0
2010,EBS,151,0,0,0
2010,EBS,152,0,0,0
2010,EBS,153,0,0,0
2010,EBS,154,0,0,0
2010,EBS,155,0,0,0
2010,EBS,156,0,0,0
2010,EBS,157,0,0,0
2010,EBS,158,0,0,0
2010,EBS,159,0,0,0
2010,EBS,160,0,0,0
2010,EBS,161,0,0,0
2010,EBS,162,0,0,0
2010,EBS,163,0,0,0
2010,EBS,164,0,0,0
2010,EBS,165,0,0,0
2010,EBS,166,0,0,0
2010,EBS,167,0,0,0
2010,EBS,168,0,0,0
2010,EBS,169,0,0,0
2010,EBS,170,0,0,0
2010,EBS,171,0,0,0
2010,EBS,172,0,0,0
2010,EBS,173,0,0,0
2010,EBS,174,0,0,0
2010,EBS,175,0,0,0
2010,EBS,176,0,0,0
2010,EBS,177,0,0,0
2010,EBS,178,0,0,0
2010,EBS,179,0,0,0
2010,EBS,180,0,0,0
2010,EBS,181,0,0,0
2010,EBS,182,0,0,0
2010,EBS,183,0,0,0
2010,EBS,184,0,0,0
2010,EBS,185,0,0,0
2010,EBS,186,0,0,0
2010,EBS,187,0,0,0
2010,EBS,188,0,0,0
2010,EBS,189,0,0,0
2010,EBS,190,0,0,0
2010,EBS,191,0,0,0
2010,EBS,192,0,0,0
2010,EBS,193,0,0,0
2010,EBS,194,0,0,0
2010,EBS,195,0,0,0
2010,EBS,196,0,0,0
2010,EBS,197,0,0,0
2010,EBS,198,0,0,0
2010,EBS,199,0,0,0
2010,EBS,200,0,0,0
2010,EBS,201,0,0,0
2010,EBS,202,0,0,0
2010,EBS,203,0,0,0
2010,EBS,204,0,0,0
2010,EBS,205,0,0,0
2010,EBS,206,0,0,0
2010,EBS,207,0,0,0
2010,EBS,208,0,0,0
2010,EBS,209,0,0,0
2010,EBS,210,0,0,0
2010,EBS,211,0,0,0
2010,EBS,212,0,0,0
2010,EBS,213,0,0,0
2010,EBS,214,0,0,0
2010,EBS,215,0,0,0
2010,EBS,216,0,0,0
2010,EBS,217,0,0,0
2010,EBS,218,0,0,0
2010,EBS,219,0,0,0
2010,EBS,220,0,0,0
2010,EBS,221,0,0,0
2010,EBS,222,0,0,0
2010,EBS,223,0,0,0
2010,EBS,224,0,0,0
2010,EBS,225,0,0,0
2010,EBS,226,0,0,0
2010,EBS,227,0,0,0
2010,EBS,228,0,0,0
2010,EBS,229,0,0,0
2010,EBS,230,0,0,0
2010,EBS,231,0,0,0
2010,EBS,232,0,0,0
2010,EBS,233,0,0,0
2010,EBS,234,0,0,0
2010,EBS,235,0,0,0
2010,EBS,236,0,0,0
2010,EBS,237,0,0,0
2010,EBS,238,0,0,0
2010,EBS,239,0,0,0
2010,EBS,240,0,0,0
2010,EBS,241,0,0,0
2010,EBS,242,0,0,0
2010,EBS,243,0,0,0
2010,EBS,244,0,0,0
2010,EBS,245,0,0,0
2010,EBS,246,0,0,0
2010,EBS,247,0,0,0
2010,EBS,248,0,0,0
2010,EBS,249,0,0,0
2010,EBS,250,0,0,0
2017,EBS,0,0,0,0
2017,EBS,1,0,0,0
2017,EBS,2,0,0,0
2017,EBS,3,0,0,0
2017,EBS,4,0,0,0
2017,EBS,5,0,0,0
2017,EBS,6,0,29021.33932,29021.33932
2017,EBS,7,0,0,0
2017,EBS,8,0,0,0
2017,EBS,9,0,0,0
2017,EBS,10,0,57859.64971,57859.64971
2017,EBS,11,0,229699.2794,229699.2794
2017,EBS,12,0,19697.89569,19697.89569
2017,EBS,13,0,19697.89569,19697.89569
2017,EBS,14,0,39395.79138,39395.79138
2017,EBS,15,0,155170.6761,155170.6761
2017,EBS,16,0,413655.8094,413655.8094
2017,EBS,17,0,196978.9569,196978.9569
2017,EBS,18,0,118187.3741,118187.3741
2017,EBS,19,0,797402.4965,797402.4965
2017,EBS,20,0,818590.0556,818590.0556
2017,EBS,21,0,914596.1613,914596.1613
2017,EBS,22,0,179291.077,179291.077
2017,EBS,23,0,156448.557,156448.557
2017,EBS,24,0,121880.6109,121880.6109
2017,EBS,25,0,3542744.907,3542744.907
2017,EBS,26,0,2539791.562,2539791.562
2017,EBS,27,0,11165786.58,11165786.58
2017,EBS,28,0,12799057.43,12799057.43
2017,EBS,29,0,25214984,25214984
2017,EBS,30,0,37591309.45,37591309.45
2017,EBS,31,3291107.344,51451861.89,54742969.23
2017,EBS,32,2975239.939,43540545.85,46515785.79
2017,EBS,33,2765136.199,37879237.51,40644373.71
2017,EBS,34,3673456.846,47105592.36,50779049.21
2017,EBS,35,3853348.429,46253929.53,50107277.96
2017,EBS,36,4757779.532,53459820.2,58217599.73
2017,EBS,37,5918904.728,62255447.06,68174351.79
2017,EBS,38,9235104.145,90926532.72,100161636.9
2017,EBS,39,10931995.88,100753726.8,111685722.7
2017,EBS,40,20474430.05,176638882.1,197113312.2
2017,EBS,41,23283208.77,188031298.4,211314507.2
2017,EBS,42,21407533.71,161832884.8,183240418.5
2017,EBS,43,19147898.54,135498373.9,154646272.4
2017,EBS,44,22233536.17,147276798,169510334.2
2017,EBS,45,20567732.8,127533723.8,148101456.6
2017,EBS,46,20080288.46,116552446.1,136632734.6
2017,EBS,47,20748445.81,112732682.9,133481128.7
2017,EBS,48,19119360.28,97241232.68,116360593
2017,EBS,49,18352420.66,87374213.67,105726634.3
2017,EBS,50,14846098.21,66162983.49,81009081.7
2017,EBS,51,15426317.68,64354341.18,79780658.86
2017,EBS,52,15378022.17,60052195.15,75430217.32
2017,EBS,53,17700840.52,64704594.57,82405435.09
